id,prediction
17093,9451.009
17094,5435.9795
17095,6587.913
17096,23188.736
17097,6142.652
17098,22036.729
17099,22224.398
17100,9466.717
17101,8850.364
17102,5623.234
17103,72482.64
17104,3758.0693
17105,124717.34
17106,5988.562
17107,9876.104
17108,139555.02
17109,12125.879
17110,11376.041
17111,109321.85
17112,4548.009
17113,14644.785
17114,49783.664
17115,7393.181
17116,8132.4214
17117,44150.695
17118,4640.9844
17119,5715.923
17120,4546.6953
17121,6816.464
17122,7170.8086
17123,20238.873
17124,126687.0
17125,10265.27
17126,64019.277
17127,21533.537
17128,9946.862
17129,6475.454
17130,9464.054
17131,8091.5303
17132,5921.707
17133,4736.5776
17134,6521.684
17135,101501.67
17136,24825.225
17137,30085.592
17138,13216.48
17139,24958.379
17140,11583.611
17141,30491.533
17142,171547.33
17143,19254.43
17144,6076.256
17145,15980.949
17146,5744.5596
17147,22022.031
17148,7590.988
17149,82719.33
17150,6268.4346
17151,11969.503
17152,6939.825
17153,36116.363
17154,7923.437
17155,6840.083
17156,8871.359
17157,9105.088
17158,21216.438
17159,10572.101
17160,39163.13
17161,7334.8726
17162,8560.177
17163,7728.713
17164,7432.397
17165,16334.927
17166,7058.5703
17167,186875.66
17168,6033.797
17169,27263.477
17170,7180.9834
17171,7078.1357
17172,10671.412
17173,8020.57
17174,22113.174
17175,9459.052
17176,92885.92
17177,4800.585
17178,10416.364
17179,6116.224
17180,14806.038
17181,11613.891
17182,103422.516
17183,6639.943
17184,14908.313
17185,8323.47
17186,11192.663
17187,10233.276
17188,34321.85
17189,7101.8535
17190,130996.766
17191,12829.445
17192,31457.871
17193,4870.0996
17194,7931.383
17195,34151.99
17196,8777.35
17197,4532.403
17198,5466.8887
17199,13995.927
17200,-543.9251
17201,145081.48
17202,11279.319
17203,14335.349
17204,31601.299
17205,6554.97
17206,11189.59
17207,9828.45
17208,7719.1494
17209,16015.492
17210,9649.372
17211,9133.462
17212,5098.479
17213,8248.285
17214,14308.981
17215,4115.013
17216,7621.6235
17217,79527.11
17218,9408.811
17219,5614.771
17220,19596.348
17221,67899.29
17222,12600.328
17223,8569.719
17224,12821.602
17225,5725.5815
17226,93119.29
17227,14879.307
17228,47405.316
17229,7758.556
17230,33933.848
17231,8870.043
17232,8567.844
17233,52387.406
17234,12940.482
17235,13843.13
17236,12553.03
17237,81959.72
17238,4329.674
17239,6038.3745
17240,22154.133
17241,12595.197
17242,18497.965
17243,69784.305
17244,11463.541
17245,22692.348
17246,8477.221
17247,7437.02
17248,37452.3
17249,7168.701
17250,6161.7383
17251,6772.2476
17252,7130.302
17253,4913.2754
17254,24071.271
17255,7462.255
17256,5908.3213
17257,11419.939
17258,101732.46
17259,6927.053
17260,7568.131
17261,38672.79
17262,29132.686
17263,9560.43
17264,3706.2368
17265,52739.45
17266,13627.726
17267,5776.9644
17268,10084.245
17269,11529.733
17270,13924.657
17271,9558.748
17272,11927.935
17273,12083.781
17274,158167.34
17275,7891.7427
17276,9088.775
17277,7549.0386
17278,80346.53
17279,62207.47
17280,155463.66
17281,11777.546
17282,7675.0
17283,48167.613
17284,12424.407
17285,18789.85
17286,8090.84
17287,8351.761
17288,16005.291
17289,4535.2983
17290,7544.1616
17291,3484.8188
17292,9732.853
17293,21719.94
17294,4543.7446
17295,8370.925
17296,10074.828
17297,6535.532
17298,5222.824
17299,7570.2573
17300,131141.33
17301,93637.43
17302,16051.45
17303,76943.88
17304,52411.688
17305,14281.047
17306,6242.772
17307,10543.07
17308,7882.928
17309,7445.109
17310,110677.484
17311,4691.4136
17312,11152.006
17313,6968.2812
17314,5846.634
17315,8209.436
17316,6295.947
17317,10229.009
17318,10362.31
17319,6447.1646
17320,10140.736
17321,6651.886
17322,7734.9717
17323,3679.2083
17324,18257.059
17325,8513.616
17326,9557.213
17327,7598.652
17328,6819.4565
17329,9690.871
17330,6118.0884
17331,6509.4243
17332,13997.323
17333,25129.91
17334,150472.34
17335,15039.369
17336,38445.125
17337,8290.116
17338,48509.945
17339,41103.246
17340,7437.806
17341,8690.173
17342,10075.139
17343,14237.957
17344,16327.261
17345,5231.349
17346,6563.7993
17347,28992.932
17348,58758.12
17349,7952.8804
17350,6292.184
17351,10207.067
17352,8693.064
17353,16193.6455
17354,29117.547
17355,7218.665
17356,86931.68
17357,7402.5723
17358,4329.9873
17359,7806.7373
17360,130285.25
17361,6059.1436
17362,10628.558
17363,7520.549
17364,6162.702
17365,101065.87
17366,6843.806
17367,6757.65
17368,5131.2275
17369,186509.56
17370,101121.7
17371,8994.553
17372,7791.565
17373,8234.23
17374,4756.963
17375,9639.162
17376,83161.22
17377,7220.515
17378,34194.953
17379,46182.27
17380,3890.3088
17381,14243.199
17382,155771.2
17383,6038.461
17384,7354.1675
17385,5842.035
17386,11849.378
17387,12508.206
17388,107667.445
17389,7138.4873
17390,4966.789
17391,28077.014
17392,6001.719
17393,16959.756
17394,6061.6265
17395,5751.5264
17396,9160.542
17397,8806.672
17398,4835.933
17399,12189.531
17400,9953.182
17401,11284.607
17402,7334.9067
17403,9099.009
17404,8396.359
17405,3763.6235
17406,8513.641
17407,8844.531
17408,14415.14
17409,32907.395
17410,123645.31
17411,39826.19
17412,26320.982
17413,5967.072
17414,54540.35
17415,23297.816
17416,5280.599
17417,60805.69
17418,5266.6377
17419,19667.973
17420,5209.889
17421,5598.473
17422,112990.86
17423,15009.262
17424,5658.4243
17425,5309.266
17426,7603.273
17427,6757.281
17428,54421.637
17429,10428.618
17430,6203.8125
17431,7010.917
17432,5901.214
17433,4976.4595
17434,17767.586
17435,26139.21
17436,10249.478
17437,14030.694
17438,9975.228
17439,5517.854
17440,135832.12
17441,5710.189
17442,21268.184
17443,49754.777
17444,10723.411
17445,104671.945
17446,9023.192
17447,30109.809
17448,11608.763
17449,12383.084
17450,5871.492
17451,34477.41
17452,14777.975
17453,6065.0605
17454,3546.9563
17455,13294.206
17456,6512.9067
17457,9058.171
17458,11918.826
17459,7011.8613
17460,5611.84
17461,10552.586
17462,9302.844
17463,9633.264
17464,184595.25
17465,6996.745
17466,11583.533
17467,92177.984
17468,5039.4688
17469,7443.116
17470,4973.3486
17471,6702.992
17472,3100.7576
17473,5671.7407
17474,16418.742
17475,6690.906
17476,18365.977
17477,7724.3506
17478,7273.0293
17479,6604.4824
17480,55222.68
17481,8311.343
17482,10512.628
17483,37254.883
17484,38877.062
17485,6362.5127
17486,5339.7075
17487,6483.286
17488,7488.245
17489,7152.9663
17490,139490.31
17491,6409.9155
17492,6001.173
17493,8856.656
17494,6073.2886
17495,24760.62
17496,12198.164
17497,6094.476
17498,4567.4575
17499,1671.1926
17500,5462.5845
17501,6142.3647
17502,60065.55
17503,3982.5256
17504,67817.4
17505,7483.99
17506,6322.6533
17507,3553.983
17508,7521.823
17509,2760.6262
17510,6168.628
17511,9508.4
17512,11265.481
17513,7526.37
17514,6873.904
17515,9787.121
17516,6710.524
17517,7395.64
17518,253788.98
17519,8390.447
17520,10386.38
17521,8657.518
17522,6596.794
17523,20605.256
17524,8974.526
17525,11816.352
17526,8126.623
17527,5358.3315
17528,5185.3125
17529,215176.12
17530,10912.795
17531,11385.678
17532,7451.0996
17533,8510.6
17534,9286.97
17535,34670.76
17536,10973.806
17537,5059.112
17538,8744.85
17539,8286.954
17540,133308.22
17541,169513.56
17542,11399.289
17543,5136.3906
17544,7200.5117
17545,9117.816
17546,67774.914
17547,59151.297
17548,9667.302
17549,11754.497
17550,21598.926
17551,3561.123
17552,41072.164
17553,9010.213
17554,6129.003
17555,112813.15
17556,7819.944
17557,4237.575
17558,155809.61
17559,8569.839
17560,33994.883
17561,6208.186
17562,11738.637
17563,6361.552
17564,13850.307
17565,20394.824
17566,95361.8
17567,5880.6406
17568,11258.601
17569,8096.734
17570,3874.3008
17571,12442.633
17572,41022.5
17573,6515.407
17574,6001.0146
17575,8272.651
17576,8147.8755
17577,44516.844
17578,12650.662
17579,4973.454
17580,7180.8096
17581,23658.076
17582,3908.46
17583,5645.838
17584,14758.162
17585,19570.979
17586,7494.461
17587,10569.907
17588,5413.846
17589,6251.529
17590,4401.0835
17591,7938.2485
17592,5032.2783
17593,11867.729
17594,4888.811
17595,15466.001
17596,13340.796
17597,9409.494
17598,15340.517
17599,6718.322
17600,11690.325
17601,5000.725
17602,34861.984
17603,19955.281
17604,7704.596
17605,131124.83
17606,17358.996
17607,6561.2144
17608,6351.213
17609,2816.018
17610,9433.354
17611,11015.249
17612,254066.0
17613,8886.581
17614,10063.443
17615,20567.783
17616,16738.295
17617,8029.002
17618,6421.8804
17619,9561.785
17620,5417.598
17621,8645.148
17622,9999.884
17623,7240.2876
17624,8600.51
17625,13252.104
17626,10277.224
17627,9703.423
17628,13281.319
17629,10464.473
17630,6486.076
17631,8229.642
17632,10307.993
17633,10877.732
17634,44083.547
17635,20498.426
17636,7680.598
17637,12982.665
17638,6243.1562
17639,6005.3286
17640,16923.377
17641,4267.723
17642,15635.376
17643,8305.109
17644,72412.33
17645,20871.266
17646,11157.495
17647,17937.111
17648,45498.934
17649,6843.789
17650,12590.488
17651,21172.797
17652,2212.2615
17653,5723.6987
17654,23552.008
17655,16576.773
17656,13169.986
17657,23083.371
17658,7008.4194
17659,6004.1543
17660,122492.04
17661,363378.06
17662,8756.911
17663,6406.396
17664,7127.61
17665,17772.621
17666,6566.111
17667,21557.502
17668,85303.984
17669,6552.0405
17670,12624.471
17671,4587.327
17672,6136.22
17673,4217.2476
17674,11981.643
17675,6155.4937
17676,6638.1772
17677,6704.0737
17678,7903.889
17679,7719.375
17680,21477.223
17681,177142.75
17682,7542.518
17683,11036.002
17684,5894.3467
17685,9296.275
17686,35649.793
17687,169247.8
17688,183305.48
17689,47227.516
17690,11464.251
17691,4103.7695
17692,3431.6084
17693,31823.479
17694,9845.713
17695,63040.445
17696,8847.444
17697,7868.7407
17698,4988.7866
17699,6063.619
17700,12611.476
17701,7559.87
17702,8178.95
17703,8649.28
17704,14098.008
17705,8715.426
17706,6819.389
17707,6450.348
17708,6423.512
17709,13048.01
17710,8677.734
17711,48471.22
17712,12297.091
17713,4841.214
17714,8441.292
17715,22940.91
17716,25285.951
17717,6558.7734
17718,8779.162
17719,14115.919
17720,9159.338
17721,8901.224
17722,6869.1646
17723,8762.428
17724,10218.754
17725,3970.0984
17726,23134.42
17727,4847.352
17728,4257.9
17729,7952.212
17730,22160.732
17731,4895.838
17732,6092.8223
17733,8427.855
17734,22766.021
17735,18547.793
17736,11801.601
17737,13731.827
17738,251981.31
17739,8199.852
17740,8603.931
17741,208447.52
17742,14319.661
17743,6875.7407
17744,14608.709
17745,12172.941
17746,5665.7954
17747,12016.831
17748,5075.6875
17749,9787.34
17750,15716.152
17751,7847.9927
17752,7519.6777
17753,11767.393
17754,9170.711
17755,41022.5
17756,27743.768
17757,13531.39
17758,7711.875
17759,22457.715
17760,9020.591
17761,7356.3564
17762,226469.03
17763,5936.4097
17764,5250.001
17765,62368.547
17766,6921.831
17767,6397.713
17768,9063.915
17769,10750.246
17770,11941.246
17771,8322.114
17772,7627.705
17773,11768.929
17774,8802.755
17775,28786.803
17776,3753.8674
17777,17596.965
17778,10934.159
17779,6625.735
17780,11299.627
17781,78802.04
17782,9435.266
17783,7824.6763
17784,18734.043
17785,134303.03
17786,50419.91
17787,107179.57
17788,7183.4863
17789,5190.6313
17790,6586.0205
17791,8493.883
17792,6120.579
17793,163023.5
17794,7075.065
17795,4961.029
17796,14041.562
17797,11798.885
17798,5018.1064
17799,4782.733
17800,11894.942
17801,7757.1494
17802,14130.907
17803,116910.32
17804,15816.455
17805,7043.192
17806,7677.4717
17807,8573.769
17808,7070.3423
17809,9175.143
17810,7254.439
17811,25008.51
17812,13686.524
17813,5469.1675
17814,5794.924
17815,48319.695
17816,10394.881
17817,5838.044
17818,6010.096
17819,9784.42
17820,9544.396
17821,5650.609
17822,129280.11
17823,11933.079
17824,8247.776
17825,9336.574
17826,19541.545
17827,5348.21
17828,16443.264
17829,7042.4937
17830,8366.914
17831,7093.0522
17832,48826.92
17833,12094.415
17834,4499.5728
17835,17436.047
17836,15318.261
17837,6177.093
17838,7110.716
17839,4409.721
17840,7093.0654
17841,41379.258
17842,27800.371
17843,6152.5684
17844,6070.5454
17845,7543.735
17846,11876.706
17847,5629.7314
17848,9781.823
17849,7659.179
17850,30896.26
17851,31771.55
17852,5036.106
17853,43940.74
17854,13436.884
17855,8089.8716
17856,34800.35
17857,37341.8
17858,101085.914
17859,4041.0022
17860,10741.005
17861,7955.316
17862,10175.119
17863,7299.613
17864,7605.136
17865,7590.16
17866,15791.641
17867,8994.1
17868,7068.3247
17869,17397.924
17870,10872.067
17871,101834.8
17872,17265.88
17873,7468.466
17874,6370.4214
17875,4225.015
17876,6608.6074
17877,30434.387
17878,47108.695
17879,9952.576
17880,4875.4814
17881,8232.4795
17882,53700.87
17883,5971.45
17884,11534.478
17885,5597.55
17886,5254.0083
17887,7813.564
17888,8558.941
17889,6006.812
17890,34340.383
17891,7854.2983
17892,7454.2397
17893,15463.295
17894,13352.565
17895,8630.741
17896,35647.895
17897,336784.88
17898,19875.676
17899,8483.43
17900,26192.5
17901,7178.6353
17902,19509.137
17903,10600.617
17904,4503.1646
17905,5849.589
17906,8717.112
17907,14663.307
17908,6408.866
17909,7087.5767
17910,9074.807
17911,17747.395
17912,21610.863
17913,5568.336
17914,5418.071
17915,12402.673
17916,7684.012
17917,65195.074
17918,9353.3
17919,9423.431
17920,3866.8157
17921,8237.263
17922,4988.631
17923,66198.42
17924,8454.575
17925,38484.766
17926,6142.6313
17927,5295.8325
17928,10975.45
17929,73142.91
17930,5538.828
17931,7850.3833
17932,9563.035
17933,4294.3096
17934,9067.542
17935,52865.06
17936,4210.612
17937,7814.4556
17938,6798.069
17939,9878.006
17940,3654.6687
17941,48816.727
17942,72412.33
17943,10543.011
17944,9838.343
17945,8829.836
17946,8611.171
17947,6272.9976
17948,58813.586
17949,25978.55
17950,16607.715
17951,8644.758
17952,13347.845
17953,22017.209
17954,25456.25
17955,9560.839
17956,7580.4546
17957,10492.582
17958,6798.069
17959,6009.1396
17960,7127.1987
17961,13717.3125
17962,7512.9736
17963,10993.76
17964,18200.285
17965,13412.396
17966,6719.915
17967,7351.662
17968,16483.621
17969,10121.199
17970,33402.043
17971,125429.57
17972,263993.38
17973,8171.2095
17974,131601.72
17975,7690.8843
17976,26978.541
17977,30740.855
17978,74351.43
17979,12435.762
17980,49806.14
17981,6466.331
17982,5102.151
17983,6429.5234
17984,30656.37
17985,6237.365
17986,78423.23
17987,75948.445
17988,102533.1
17989,5971.0347
17990,23883.152
17991,12249.554
17992,6193.522
17993,47491.574
17994,4578.383
17995,25688.06
17996,12719.824
17997,3791.2463
17998,22744.375
17999,60860.84
18000,17704.83
18001,6701.775
18002,28624.26
18003,224574.44
18004,9648.969
18005,19897.6
18006,11323.389
18007,6021.6924
18008,6275.8467
18009,9033.645
18010,21617.752
18011,7930.4385
18012,9499.02
18013,6669.8154
18014,8214.86
18015,6379.9736
18016,10236.161
18017,7665.3804
18018,12805.786
18019,160567.81
18020,8581.232
18021,5323.05
18022,6215.776
18023,54961.777
18024,11832.692
18025,19551.514
18026,90068.164
18027,40787.582
18028,11438.087
18029,13319.504
18030,5399.0073
18031,5730.396
18032,27708.078
18033,188260.6
18034,19157.227
18035,5459.543
18036,14010.38
18037,11935.283
18038,12829.445
18039,5478.898
18040,9086.275
18041,9186.867
18042,14835.82
18043,16324.608
18044,18211.77
18045,33802.098
18046,6298.302
18047,19877.814
18048,4836.6123
18049,7950.1455
18050,5380.549
18051,60224.93
18052,153282.1
18053,8649.709
18054,10318.246
18055,65475.285
18056,24366.166
18057,5310.6016
18058,5538.8413
18059,57605.65
18060,10043.179
18061,3553.983
18062,9667.505
18063,96938.92
18064,7202.7
18065,11717.76
18066,4248.1646
18067,8836.291
18068,31218.312
18069,98959.89
18070,7050.5757
18071,42928.863
18072,104778.66
18073,21452.846
18074,76150.03
18075,64633.258
18076,15291.665
18077,18067.74
18078,7392.676
18079,70907.47
18080,149609.4
18081,39586.004
18082,11512.348
18083,12635.48
18084,9504.091
18085,8763.382
18086,4447.6953
18087,8174.5806
18088,7120.546
18089,16005.5205
18090,44909.652
18091,5562.7305
18092,13758.176
18093,71410.6
18094,7435.6597
18095,20661.096
18096,4833.241
18097,6648.3906
18098,52931.195
18099,36923.496
18100,5695.1475
18101,8222.264
18102,34689.406
18103,5636.6245
18104,7017.3794
18105,5661.9565
18106,48422.812
18107,5572.6113
18108,5731.9204
18109,9317.843
18110,13210.58
18111,18204.186
18112,109838.78
18113,86127.61
18114,8836.291
18115,4760.819
18116,174586.23
18117,7193.791
18118,6182.3257
18119,15457.07
18120,4886.5776
18121,5812.0957
18122,55683.746
18123,61198.88
18124,10235.495
18125,4612.757
18126,6209.435
18127,21512.19
18128,5848.468
18129,4203.8887
18130,7452.874
18131,5421.07
18132,8862.823
18133,9458.443
18134,51220.8
18135,10016.662
18136,15211.45
18137,8083.7026
18138,7813.4
18139,181336.67
18140,6902.827
18141,161787.56
18142,6384.1167
18143,4529.0757
18144,5681.8384
18145,7013.593
18146,15800.015
18147,23166.648
18148,6768.147
18149,8686.133
18150,9448.202
18151,8924.442
18152,20593.518
18153,6277.006
18154,145759.86
18155,4552.923
18156,5797.163
18157,86534.57
18158,32692.479
18159,10131.328
18160,8243.898
18161,5730.924
18162,100486.63
18163,19157.227
18164,11367.145
18165,118953.78
18166,18767.91
18167,56148.035
18168,5847.2188
18169,5509.6133
18170,58804.688
18171,3621.4072
18172,5450.5107
18173,7701.8467
18174,9354.379
18175,120189.68
18176,32361.445
18177,7784.9434
18178,10413.213
18179,9564.189
18180,27137.582
18181,5241.1636
18182,6258.321
18183,32808.152
18184,6996.27
18185,6267.998
18186,4840.139
18187,4341.7075
18188,6168.6606
18189,6142.0117
18190,8237.093
18191,189151.0
18192,3009.6528
18193,10131.328
18194,10623.855
18195,117434.46
18196,11998.248
18197,8369.365
18198,23748.795
18199,7769.01
18200,12435.762
18201,19751.475
18202,46637.37
18203,7603.083
18204,5481.7827
18205,16384.201
18206,6364.0557
18207,16536.06
18208,7859.3994
18209,6337.349
18210,11369.28
18211,9934.012
18212,15063.364
18213,8960.22
18214,8982.904
18215,4602.398
18216,8712.336
18217,282728.72
18218,9833.955
18219,7691.541
18220,5717.6294
18221,13110.163
18222,13236.088
18223,7267.8037
18224,12542.617
18225,6440.345
18226,7792.454
18227,14334.431
18228,10464.473
18229,20803.027
18230,7515.2603
18231,10159.4795
18232,12013.412
18233,5965.663
18234,29061.805
18235,10880.026
18236,11584.141
18237,6754.091
18238,7342.2104
18239,16338.184
18240,20316.86
18241,5659.062
18242,53247.473
18243,186744.55
18244,7515.341
18245,5480.155
18246,5079.411
18247,17199.002
18248,70589.086
18249,8768.139
18250,7312.4907
18251,5372.938
18252,16830.201
18253,7607.0137
18254,8739.03
18255,4948.695
18256,8253.968
18257,6242.2676
18258,36973.27
18259,5931.3584
18260,8692.445
18261,7003.1807
18262,6147.549
18263,6352.4624
18264,6248.049
18265,25082.773
18266,6537.3555
18267,8773.653
18268,6684.279
18269,8584.456
18270,5459.3164
18271,45595.82
18272,10543.011
18273,7471.075
18274,7186.9136
18275,5793.36
18276,190105.25
18277,15181.093
18278,7011.7256
18279,6085.709
18280,7503.826
18281,11216.428
18282,20361.06
18283,5550.8105
18284,14740.964
18285,4395.1646
18286,8574.609
18287,6309.4497
18288,5735.3916
18289,7641.13
18290,8016.587
18291,5683.2627
18292,9676.906
18293,5801.752
18294,86931.68
18295,7244.5
18296,9097.415
18297,7263.189
18298,9013.947
18299,6763.3486
18300,10453.556
18301,6791.2383
18302,4024.2122
18303,8955.836
18304,213407.77
18305,6600.3774
18306,8118.039
18307,8361.239
18308,8579.845
18309,5833.296
18310,8248.753
18311,13759.316
18312,21392.354
18313,6726.177
18314,8268.474
18315,29651.04
18316,59731.2
18317,9709.606
18318,7752.4497
18319,6666.058
18320,9809.131
18321,8418.709
18322,11218.365
18323,10735.499
18324,9126.435
18325,9221.184
18326,7075.773
18327,7269.019
18328,170769.31
18329,3357.611
18330,153977.64
18331,8764.571
18332,12188.31
18333,4106.6875
18334,4300.187
18335,6047.442
18336,7808.5547
18337,9303.601
18338,23432.22
18339,41221.426
18340,98131.164
18341,8805.229
18342,15510.368
18343,35577.68
18344,29699.379
18345,21533.537
18346,11932.839
18347,12727.917
18348,6607.6826
18349,8578.681
18350,5526.238
18351,7080.841
18352,128523.01
18353,10699.999
18354,11707.906
18355,256688.17
18356,7521.0933
18357,12734.561
18358,34607.86
18359,10190.384
18360,4998.1763
18361,7741.4917
18362,14311.81
18363,59482.35
18364,7066.796
18365,13186.853
18366,176218.38
18367,19023.562
18368,5742.0103
18369,5323.9146
18370,4833.668
18371,7591.0513
18372,4942.399
18373,12125.743
18374,36567.145
18375,9582.15
18376,6590.055
18377,7410.174
18378,7401.863
18379,23486.703
18380,5798.5933
18381,11762.787
18382,6192.7617
18383,8429.362
18384,6325.067
18385,35858.957
18386,43282.15
18387,16654.752
18388,39001.52
18389,3665.1807
18390,17817.33
18391,7685.0034
18392,11380.134
18393,6229.695
18394,6837.2593
18395,12235.564
18396,10014.008
18397,37490.62
18398,17212.139
18399,6441.929
18400,7252.096
18401,8351.463
18402,39826.19
18403,8555.642
18404,6965.2617
18405,5141.082
18406,6599.542
18407,12678.876
18408,6528.0723
18409,104049.18
18410,54036.105
18411,52153.023
18412,9000.039
18413,13576.217
18414,143183.6
18415,147469.9
18416,5156.6313
18417,5775.446
18418,4702.084
18419,15865.771
18420,19886.932
18421,5022.3564
18422,51705.293
18423,8878.107
18424,5903.1533
18425,132716.31
18426,8028.9023
18427,10402.87
18428,5984.166
18429,7705.754
18430,13304.696
18431,5636.547
18432,8592.695
18433,7667.356
18434,7232.21
18435,6554.8315
18436,3629.0115
18437,3091.0503
18438,41515.29
18439,4271.742
18440,8331.312
18441,5175.298
18442,24208.693
18443,8143.46
18444,45469.26
18445,18059.102
18446,8109.5933
18447,8503.437
18448,17177.492
18449,5828.871
18450,89382.27
18451,7273.684
18452,4167.8564
18453,7745.814
18454,5843.6646
18455,8412.105
18456,7234.579
18457,29071.762
18458,9054.967
18459,7112.391
18460,7097.691
18461,115696.48
18462,7885.5166
18463,59359.555
18464,47610.305
18465,4542.576
18466,6537.323
18467,6368.3765
18468,39493.92
18469,6335.642
18470,5983.469
18471,4591.276
18472,6197.8364
18473,16878.488
18474,28954.672
18475,29336.191
18476,7780.1143
18477,9964.772
18478,18602.238
18479,12364.295
18480,13031.642
18481,5001.7495
18482,6805.4395
18483,12742.271
18484,107443.51
18485,13884.2
18486,279653.78
18487,10480.81
18488,5778.122
18489,8099.765
18490,17774.21
18491,6766.9404
18492,5904.2964
18493,13783.633
18494,23339.225
18495,5487.096
18496,7771.5757
18497,4739.1987
18498,5905.0464
18499,107069.016
18500,5302.9766
18501,9808.575
18502,8049.983
18503,17213.98
18504,35555.332
18505,165933.84
18506,11090.977
18507,6063.619
18508,10501.688
18509,8555.155
18510,4912.809
18511,14541.401
18512,7721.408
18513,16027.511
18514,24901.89
18515,11432.205
18516,5699.911
18517,11415.653
18518,7619.465
18519,80840.54
18520,10386.432
18521,21186.912
18522,10326.762
18523,7399.8267
18524,10048.496
18525,6438.5967
18526,19324.3
18527,65622.2
18528,58737.617
18529,6955.499
18530,4836.875
18531,8418.412
18532,17408.994
18533,256688.17
18534,6396.3584
18535,4969.5713
18536,7733.6533
18537,7706.168
18538,8424.509
18539,11881.88
18540,18248.09
18541,5555.9316
18542,5008.249
18543,6271.219
18544,11164.23
18545,7606.9805
18546,89737.16
18547,7441.0273
18548,12109.529
18549,6816.8667
18550,7320.653
18551,8534.988
18552,7553.758
18553,11126.561
18554,4133.413
18555,8427.481
18556,11443.219
18557,47900.6
18558,30973.344
18559,53538.855
18560,8664.125
18561,9937.915
18562,22764.205
18563,30531.701
18564,6776.7007
18565,45664.26
18566,8607.394
18567,64633.258
18568,110961.14
18569,64744.74
18570,13248.682
18571,19954.363
18572,12764.139
18573,12882.368
18574,6835.951
18575,16201.514
18576,7528.725
18577,32347.87
18578,9629.558
18579,46965.07
18580,22374.633
18581,11153.832
18582,6151.049
18583,130631.016
18584,8689.534
18585,2964.8015
18586,9511.538
18587,8824.766
18588,10510.044
18589,7390.798
18590,9237.839
18591,22769.78
18592,6683.307
18593,337122.56
18594,7873.0537
18595,5083.759
18596,71716.2
18597,7913.466
18598,12485.859
18599,9247.161
18600,4093.538
18601,154299.78
18602,12856.169
18603,7881.016
18604,6332.137
18605,23694.97
18606,13348.462
18607,303206.34
18608,8229.2295
18609,7112.6016
18610,7852.993
18611,5859.518
18612,7568.131
18613,7084.7227
18614,7731.7188
18615,5770.1978
18616,5659.1533
18617,36918.04
18618,8078.847
18619,32381.744
18620,160886.1
18621,9288.521
18622,11214.993
18623,25805.473
18624,23070.91
18625,7232.6353
18626,205923.95
18627,20325.59
18628,5386.1187
18629,14372.513
18630,21676.281
18631,93552.31
18632,6319.665
18633,5821.8154
18634,35369.086
18635,8653.265
18636,27300.852
18637,6403.7905
18638,5275.6387
18639,18988.432
18640,5714.613
18641,9122.191
18642,33025.984
18643,5099.781
18644,8995.656
18645,6169.9146
18646,24101.754
18647,6707.1104
18648,5006.003
18649,6916.6836
18650,6892.6113
18651,17622.238
18652,41651.082
18653,9361.274
18654,7084.087
18655,5222.0903
18656,10499.035
18657,7477.9497
18658,203282.98
18659,5395.58
18660,7308.5767
18661,6244.874
18662,5883.591
18663,9017.869
18664,8042.013
18665,3246.4192
18666,6732.6123
18667,11797.529
18668,5568.336
18669,6480.3354
18670,5295.869
18671,15865.444
18672,9675.308
18673,53475.44
18674,8154.442
18675,9206.307
18676,12987.767
18677,10398.81
18678,27345.63
18679,7675.6562
18680,5485.852
18681,9691.819
18682,6787.2217
18683,4799.0386
18684,15044.921
18685,34782.387
18686,11570.613
18687,6184.296
18688,5899.85
18689,9867.204
18690,209520.98
18691,232831.33
18692,20635.357
18693,46506.094
18694,9049.646
18695,7255.838
18696,16416.393
18697,9815.383
18698,4017.5688
18699,10881.785
18700,5652.0605
18701,26435.05
18702,10750.168
18703,6980.8286
18704,6816.3926
18705,6752.491
18706,5009.3965
18707,7722.3574
18708,13123.63
18709,6324.8447
18710,5710.3687
18711,5016.8594
18712,7243.317
18713,56882.055
18714,7835.7515
18715,11511.789
18716,5533.061
18717,17804.863
18718,106962.445
18719,16232.822
18720,297056.5
18721,5149.527
18722,8918.732
18723,14695.913
18724,7618.5547
18725,6890.5303
18726,6063.2085
18727,7352.3286
18728,44477.188
18729,6503.2954
18730,8816.659
18731,18572.258
18732,8892.82
18733,79518.46
18734,6350.3755
18735,9455.302
18736,11192.071
18737,8003.7017
18738,26122.094
18739,13764.141
18740,4825.6377
18741,17939.377
18742,7140.7407
18743,15344.846
18744,9421.061
18745,77127.48
18746,7883.6514
18747,7708.9365
18748,8874.859
18749,21239.633
18750,12614.961
18751,11199.136
18752,23726.098
18753,6937.125
18754,5543.2617
18755,22525.312
18756,6025.7046
18757,14600.901
18758,5671.737
18759,10765.828
18760,54398.64
18761,5848.2153
18762,25612.215
18763,6470.6895
18764,8990.364
18765,12956.16
18766,4516.8037
18767,12264.671
18768,5121.6006
18769,5718.999
18770,4755.205
18771,16074.673
18772,166420.61
18773,11694.652
18774,160597.33
18775,4942.387
18776,52421.93
18777,7420.6865
18778,6764.3984
18779,11980.023
18780,7056.438
18781,6793.895
18782,5655.062
18783,7819.616
18784,3349.851
18785,19376.395
18786,10171.789
18787,9438.944
18788,29899.908
18789,6423.847
18790,6772.2476
18791,6231.449
18792,9064.66
18793,5704.2393
18794,213787.8
18795,4406.442
18796,67563.375
18797,9718.62
